county_fips,county_name,year,series,value,cv_pct
27151,Swift,2017,soy_planted_acres,132500,
27151,Swift,2017,soy_yield_buac,46.3,
27151,Swift,2018,corn_grain_harv_acres,176500,
27151,Swift,2018,corn_grain_yield_buac,201.6,
27151,Swift,2018,corn_planted_acres,187000,
27151,Swift,2018,corn_silage_harv_acres,9310,
27151,Swift,2018,corn_silage_yield_tonac,26,
27151,Swift,2018,soy_harv_acres,127700,
27151,Swift,2018,soy_planted_acres,129000,
27151,Swift,2018,soy_yield_buac,53.8,
27151,Swift,2018,swheat_harv_acres,6750,
27151,Swift,2018,swheat_planted_acres,6900,
27151,Swift,2018,swheat_yield_buac,38.7,
27151,Swift,2019,corn_grain_harv_acres,155400,
27151,Swift,2019,corn_grain_yield_buac,176.3,
27151,Swift,2019,corn_planted_acres,170500,
27151,Swift,2019,soy_harv_acres,104200,
27151,Swift,2019,soy_planted_acres,105000,
27151,Swift,2019,soy_yield_buac,42.8,
27151,Swift,2019,swheat_harv_acres,2220,
27151,Swift,2019,swheat_planted_acres,2300,
27151,Swift,2019,swheat_yield_buac,50.9,
27151,Swift,2020,corn_grain_harv_acres,176500,.8
27151,Swift,2020,corn_grain_yield_buac,193.2,1.1
27151,Swift,2020,corn_planted_acres,195000,.4
27151,Swift,2020,corn_silage_harv_acres,16800,.7
27151,Swift,2020,corn_silage_yield_tonac,25,3.2
27151,Swift,2020,soy_harv_acres,115500,.5
27151,Swift,2020,soy_planted_acres,116500,.3
27151,Swift,2020,soy_yield_buac,51.2,3
27151,Swift,2020,swheat_harv_acres,5320,1
27151,Swift,2020,swheat_planted_acres,5600,.1
27151,Swift,2020,swheat_yield_buac,53.9,4.9
27151,Swift,2021,soy_harv_acres,119500,.8
27151,Swift,2021,soy_planted_acres,120500,.1
27151,Swift,2021,soy_yield_buac,50.2,3.1
27151,Swift,2021,swheat_harv_acres,2980,1.1
27151,Swift,2021,swheat_planted_acres,3200,0
27151,Swift,2021,swheat_yield_buac,64.40000000000001,4.6
27151,Swift,2022,corn_grain_harv_acres,170100,.6
27151,Swift,2022,corn_grain_yield_buac,193.6,2.4
27151,Swift,2022,corn_planted_acres,187000,.2
27151,Swift,2022,corn_silage_harv_acres,15600,.6
27151,Swift,2022,corn_silage_yield_tonac,24.5,1.4
27151,Swift,2022,soy_harv_acres,115600,.4
27151,Swift,2022,soy_planted_acres,116500,.2
27151,Swift,2022,soy_yield_buac,46.6,3.9
27151,Swift,2023,corn_grain_harv_acres,197000,.1
27151,Swift,2023,corn_grain_yield_buac,197,1.2
27151,Swift,2023,corn_planted_acres,204000,.2
27151,Swift,2023,corn_silage_harv_acres,6920,1.9
27151,Swift,2023,corn_silage_yield_tonac,23.5,2.8
27151,Swift,2023,soy_harv_acres,107500,.7
27151,Swift,2023,soy_planted_acres,108500,.2
27151,Swift,2023,soy_yield_buac,47.4,2.4
27153,Todd,2011,corn_grain_harv_acres,59700,
27153,Todd,2011,corn_grain_yield_buac,129.7,
27153,Todd,2011,corn_planted_acres,73500,
27153,Todd,2011,soy_harv_acres,42500,
27153,Todd,2011,soy_planted_acres,43300,
27153,Todd,2011,soy_yield_buac,35.2,
27153,Todd,2011,swheat_harv_acres,6610,
27153,Todd,2011,swheat_planted_acres,7100,
27153,Todd,2011,swheat_yield_buac,36.3,
27153,Todd,2012,corn_grain_harv_acres,75100,
27153,Todd,2012,corn_grain_yield_buac,130.7,
27153,Todd,2012,corn_planted_acres,87600,
27153,Todd,2012,soy_harv_acres,41700,
27153,Todd,2012,soy_planted_acres,42000,
27153,Todd,2012,soy_yield_buac,33.5,
27153,Todd,2012,swheat_harv_acres,5300,
27153,Todd,2012,swheat_planted_acres,5600,
27153,Todd,2012,swheat_yield_buac,40.2,
27153,Todd,2013,corn_grain_harv_acres,56100,
27153,Todd,2013,corn_grain_yield_buac,94.5,
27153,Todd,2013,corn_planted_acres,78000,
27153,Todd,2013,soy_harv_acres,39000,
27153,Todd,2013,soy_planted_acres,39500,
27153,Todd,2013,soy_yield_buac,23.5,
27153,Todd,2013,swheat_harv_acres,3190,
27153,Todd,2013,swheat_planted_acres,3900,
27153,Todd,2013,swheat_yield_buac,38.9,
27153,Todd,2014,corn_grain_harv_acres,45800,
27153,Todd,2014,corn_grain_yield_buac,100.4,
27153,Todd,2014,corn_planted_acres,66100,
27153,Todd,2014,soy_harv_acres,35000,
27153,Todd,2014,soy_planted_acres,35300,
27153,Todd,2014,soy_yield_buac,32.2,
27153,Todd,2014,swheat_harv_acres,4180,
27153,Todd,2014,swheat_planted_acres,4300,
27153,Todd,2014,swheat_yield_buac,42.6,
27153,Todd,2015,corn_grain_harv_acres,65300,
27153,Todd,2015,corn_grain_yield_buac,160.6,
27153,Todd,2015,corn_planted_acres,77300,
27153,Todd,2015,soy_harv_acres,47200,
27153,Todd,2015,soy_planted_acres,47500,
27153,Todd,2015,soy_yield_buac,47.8,
27153,Todd,2015,swheat_harv_acres,6730,
27153,Todd,2015,swheat_planted_acres,6900,
27153,Todd,2015,swheat_yield_buac,51.7,
27153,Todd,2016,corn_grain_harv_acres,60800,
27153,Todd,2016,corn_grain_yield_buac,167.5,
27153,Todd,2016,corn_planted_acres,80000,
27153,Todd,2016,soy_harv_acres,49500,
27153,Todd,2016,soy_planted_acres,50000,
27153,Todd,2016,soy_yield_buac,48.5,
27153,Todd,2016,swheat_harv_acres,4860,
27153,Todd,2016,swheat_planted_acres,5200,
27153,Todd,2016,swheat_yield_buac,41.8,
27153,Todd,2017,corn_grain_harv_acres,53900,
27153,Todd,2017,corn_grain_yield_buac,154.7,
27153,Todd,2017,corn_planted_acres,69200,
27153,Todd,2017,corn_silage_harv_acres,15000,
27153,Todd,2017,corn_silage_yield_tonac,20.5,
27153,Todd,2017,soy_harv_acres,57800,
27153,Todd,2017,soy_planted_acres,58200,
27153,Todd,2017,soy_yield_buac,36.6,
27153,Todd,2017,swheat_harv_acres,3920,
27153,Todd,2017,swheat_planted_acres,4000,
27153,Todd,2017,swheat_yield_buac,46.7,
27153,Todd,2018,corn_grain_harv_acres,62800,
27153,Todd,2018,corn_grain_yield_buac,148.1,
27153,Todd,2018,corn_planted_acres,72800,
27153,Todd,2019,corn_grain_harv_acres,62500,
27153,Todd,2019,corn_grain_yield_buac,152.7,
27153,Todd,2019,corn_planted_acres,75200,
27153,Todd,2019,soy_harv_acres,47900,
27153,Todd,2019,soy_planted_acres,48400,
27153,Todd,2019,soy_yield_buac,38.9,
27153,Todd,2020,corn_grain_harv_acres,60400,.8
27153,Todd,2020,corn_grain_yield_buac,161.3,2.4
27153,Todd,2020,corn_planted_acres,73600,.3
27153,Todd,2020,corn_silage_harv_acres,12500,.7
27153,Todd,2020,corn_silage_yield_tonac,20,7.8
27153,Todd,2020,soy_harv_acres,54400,.5
27153,Todd,2020,soy_planted_acres,54900,.2
27153,Todd,2020,soy_yield_buac,43.7,3.6
27153,Todd,2020,swheat_harv_acres,4290,1
27153,Todd,2020,swheat_planted_acres,4500,.1
27153,Todd,2020,swheat_yield_buac,28.2,6
27153,Todd,2021,corn_grain_harv_acres,71100,.5
27153,Todd,2021,corn_grain_yield_buac,130.6,7.9
27153,Todd,2021,corn_planted_acres,84000,.2
27153,Todd,2021,corn_silage_harv_acres,11900,.6
27153,Todd,2021,corn_silage_yield_tonac,16,6.6
27153,Todd,2021,soy_harv_acres,55000,.5
27153,Todd,2021,soy_planted_acres,55400,.2
27153,Todd,2021,soy_yield_buac,36.8,7.8
27153,Todd,2021,swheat_harv_acres,1980,1.3
27153,Todd,2021,swheat_planted_acres,2200,.1
27153,Todd,2021,swheat_yield_buac,25.2,21.5
27153,Todd,2022,corn_grain_harv_acres,62200,.6
27153,Todd,2022,corn_grain_yield_buac,164.9,3
27153,Todd,2022,corn_planted_acres,79200,.2
27153,Todd,2022,corn_silage_harv_acres,16300,.6
27153,Todd,2022,corn_silage_yield_tonac,19.5,5.1
27153,Todd,2022,soy_harv_acres,55700,.4
27153,Todd,2022,soy_planted_acres,56100,.2
27153,Todd,2022,soy_yield_buac,46.4,4.1
27153,Todd,2022,swheat_harv_acres,2230,.8
27153,Todd,2022,swheat_planted_acres,2300,.4
27153,Todd,2022,swheat_yield_buac,38.2,7.8
27153,Todd,2023,corn_grain_harv_acres,64200,.4
27153,Todd,2023,corn_grain_yield_buac,148.3,4.3
27153,Todd,2023,corn_planted_acres,90500,.1
27153,Todd,2023,corn_silage_harv_acres,19800,.5
27153,Todd,2023,corn_silage_yield_tonac,19.5,5.6
27153,Todd,2023,soy_harv_acres,54700,.5
27153,Todd,2023,soy_planted_acres,55200,.2
27153,Todd,2023,soy_yield_buac,32,6.3
27153,Todd,2023,swheat_harv_acres,2260,.4
27153,Todd,2023,swheat_planted_acres,2400,0
27153,Todd,2023,swheat_yield_buac,31.5,14.1
27155,Traverse,2011,corn_grain_harv_acres,134000,
27155,Traverse,2011,corn_grain_yield_buac,111.5,
27155,Traverse,2011,corn_planted_acres,136000,
27155,Traverse,2011,soy_harv_acres,131200,
27155,Traverse,2011,soy_planted_acres,132000,
27155,Traverse,2011,soy_yield_buac,33.4,
27155,Traverse,2011,swheat_harv_acres,18800,
27155,Traverse,2011,swheat_planted_acres,19300,
27155,Traverse,2011,swheat_yield_buac,33.9,
27155,Traverse,2012,corn_grain_harv_acres,138000,
27155,Traverse,2012,corn_grain_yield_buac,181.9,
27155,Traverse,2012,corn_planted_acres,141000,
27155,Traverse,2012,soy_harv_acres,141100,
27155,Traverse,2012,soy_planted_acres,142000,
27155,Traverse,2012,soy_yield_buac,48.2,
27155,Traverse,2012,swheat_harv_acres,15900,
27155,Traverse,2012,swheat_planted_acres,16400,
27155,Traverse,2012,swheat_yield_buac,55.6,
27155,Traverse,2013,corn_grain_harv_acres,151100,
27155,Traverse,2013,corn_grain_yield_buac,145.8,
27155,Traverse,2013,corn_planted_acres,153000,
27155,Traverse,2013,soy_harv_acres,133800,
27155,Traverse,2013,soy_planted_acres,135000,
27155,Traverse,2013,soy_yield_buac,37.3,
27155,Traverse,2013,swheat_harv_acres,10300,
27155,Traverse,2013,swheat_planted_acres,10900,
27155,Traverse,2013,swheat_yield_buac,52.2,
27155,Traverse,2014,corn_grain_harv_acres,131000,
27155,Traverse,2014,corn_grain_yield_buac,146.3,
27155,Traverse,2014,corn_planted_acres,133000,
27155,Traverse,2014,soy_harv_acres,151600,
27155,Traverse,2014,soy_planted_acres,152500,
27155,Traverse,2014,soy_yield_buac,38.7,
27155,Traverse,2014,swheat_harv_acres,11500,
27155,Traverse,2014,swheat_planted_acres,11900,
27155,Traverse,2014,swheat_yield_buac,48.7,
27155,Traverse,2015,corn_grain_harv_acres,130400,
27155,Traverse,2015,corn_grain_yield_buac,175.9,
27155,Traverse,2015,corn_planted_acres,133000,
27155,Traverse,2015,soy_harv_acres,154900,
27155,Traverse,2015,soy_planted_acres,155500,
27155,Traverse,2015,soy_yield_buac,45.6,
27155,Traverse,2015,swheat_harv_acres,15300,
27155,Traverse,2015,swheat_planted_acres,15700,
27155,Traverse,2015,swheat_yield_buac,60.8,
27155,Traverse,2016,corn_grain_harv_acres,138700,
27155,Traverse,2016,corn_grain_yield_buac,194.7,
27155,Traverse,2016,corn_planted_acres,142000,
27155,Traverse,2016,soy_harv_acres,141200,
27155,Traverse,2016,soy_planted_acres,142000,
27155,Traverse,2016,soy_yield_buac,50.3,
27155,Traverse,2016,swheat_harv_acres,13200,
27155,Traverse,2016,swheat_planted_acres,13600,
27155,Traverse,2016,swheat_yield_buac,63.3,
27155,Traverse,2017,corn_grain_harv_acres,132000,
27155,Traverse,2017,corn_grain_yield_buac,185.2,
27155,Traverse,2017,corn_planted_acres,141500,
27155,Traverse,2017,soy_harv_acres,152100,
27155,Traverse,2017,soy_planted_acres,153000,
27155,Traverse,2017,soy_yield_buac,46,
27155,Traverse,2017,swheat_harv_acres,9620,
27155,Traverse,2017,swheat_planted_acres,9900,
27155,Traverse,2017,swheat_yield_buac,62.9,
27155,Traverse,2018,corn_grain_harv_acres,120500,
27155,Traverse,2018,corn_grain_yield_buac,197.4,
27155,Traverse,2018,corn_planted_acres,133000,
27155,Traverse,2018,soy_harv_acres,147500,
27155,Traverse,2018,soy_planted_acres,149000,
27155,Traverse,2018,soy_yield_buac,51.9,
27155,Traverse,2018,swheat_harv_acres,14200,
27155,Traverse,2018,swheat_planted_acres,14500,
27155,Traverse,2018,swheat_yield_buac,56.3,
27155,Traverse,2019,corn_grain_harv_acres,134000,
27155,Traverse,2019,corn_grain_yield_buac,148.8,
27155,Traverse,2019,corn_planted_acres,143500,
27155,Traverse,2019,soy_harv_acres,120600,
27155,Traverse,2019,soy_planted_acres,121500,
27155,Traverse,2019,soy_yield_buac,38.8,
27155,Traverse,2019,swheat_harv_acres,9530,
27155,Traverse,2019,swheat_planted_acres,10000,
27155,Traverse,2019,swheat_yield_buac,47.3,
27155,Traverse,2020,corn_grain_harv_acres,129600,.7
27155,Traverse,2020,corn_grain_yield_buac,176,2.9
27155,Traverse,2020,corn_planted_acres,139500,.3
27155,Traverse,2020,soy_harv_acres,140600,.4
27155,Traverse,2020,soy_planted_acres,142500,.2
27155,Traverse,2020,soy_yield_buac,44.3,2.2
27155,Traverse,2021,corn_grain_harv_acres,146200,.6
27155,Traverse,2021,corn_grain_yield_buac,179.5,1.9
27155,Traverse,2021,corn_planted_acres,151500,.1
27155,Traverse,2021,corn_silage_harv_acres,3390,.5
27155,Traverse,2021,corn_silage_yield_tonac,20,11.6
27155,Traverse,2021,soy_harv_acres,135800,.7
27155,Traverse,2021,soy_planted_acres,137000,.1
27155,Traverse,2021,soy_yield_buac,46.6,2.4
27155,Traverse,2021,swheat_harv_acres,6530,1.3
27155,Traverse,2021,swheat_planted_acres,6800,0
27155,Traverse,2021,swheat_yield_buac,52.5,9.4
27155,Traverse,2022,corn_grain_harv_acres,118100,.5
27155,Traverse,2022,corn_grain_yield_buac,166.3,2.8
27155,Traverse,2022,corn_planted_acres,126500,.2
27155,Traverse,2022,corn_silage_harv_acres,6810,.5
27155,Traverse,2022,corn_silage_yield_tonac,21.5,2.1
27155,Traverse,2022,soy_harv_acres,128000,.4
27155,Traverse,2022,soy_planted_acres,129000,.2
27155,Traverse,2022,soy_yield_buac,42.2,2.5
27155,Traverse,2023,corn_grain_harv_acres,157900,.1
27155,Traverse,2023,corn_grain_yield_buac,187.5,1.8
27155,Traverse,2023,corn_planted_acres,161500,.1
27155,Traverse,2023,corn_silage_harv_acres,3540,2.9
27155,Traverse,2023,corn_silage_yield_tonac,21.5,3.9
27155,Traverse,2023,soy_harv_acres,124800,.7
27155,Traverse,2023,soy_planted_acres,126000,.2
27155,Traverse,2023,soy_yield_buac,42.4,3.5
27155,Traverse,2023,swheat_harv_acres,7280,.6
27155,Traverse,2023,swheat_planted_acres,7500,0
27155,Traverse,2023,swheat_yield_buac,45.7,9.800000000000001
27157,Wabasha,2011,corn_grain_harv_acres,87700,
27157,Wabasha,2011,corn_grain_yield_buac,180.2,
27157,Wabasha,2011,corn_planted_acres,95100,
27157,Wabasha,2011,corn_silage_harv_acres,7350,
27157,Wabasha,2011,corn_silage_yield_tonac,23.5,
27157,Wabasha,2011,soy_harv_acres,37200,
27157,Wabasha,2011,soy_planted_acres,37400,
27157,Wabasha,2011,soy_yield_buac,49.8,
27157,Wabasha,2012,corn_grain_harv_acres,90000,
27157,Wabasha,2012,corn_grain_yield_buac,187.4,
27157,Wabasha,2012,corn_planted_acres,102000,
27157,Wabasha,2012,corn_silage_harv_acres,11800,
27157,Wabasha,2012,corn_silage_yield_tonac,22.5,
27157,Wabasha,2012,soy_harv_acres,34200,
27157,Wabasha,2012,soy_planted_acres,34300,
27157,Wabasha,2012,soy_yield_buac,54.6,
27157,Wabasha,2013,corn_grain_harv_acres,79400,
27157,Wabasha,2013,corn_grain_yield_buac,174.1,
27157,Wabasha,2013,corn_planted_acres,87000,
27157,Wabasha,2013,corn_silage_harv_acres,7400,
27157,Wabasha,2013,corn_silage_yield_tonac,21.5,
27157,Wabasha,2013,soy_harv_acres,32000,
27157,Wabasha,2013,soy_planted_acres,32800,
27157,Wabasha,2013,soy_yield_buac,47.7,
27157,Wabasha,2014,corn_grain_harv_acres,88000,
27157,Wabasha,2014,corn_grain_yield_buac,178.3,
27157,Wabasha,2014,corn_planted_acres,99700,
27157,Wabasha,2014,corn_silage_harv_acres,9300,
27157,Wabasha,2014,corn_silage_yield_tonac,24.5,
27157,Wabasha,2014,soy_harv_acres,36900,
27157,Wabasha,2014,soy_planted_acres,37100,
27157,Wabasha,2014,soy_yield_buac,51.5,
27157,Wabasha,2015,corn_grain_harv_acres,77100,
27157,Wabasha,2015,corn_grain_yield_buac,188.5,
27157,Wabasha,2015,corn_planted_acres,92500,
27157,Wabasha,2016,corn_grain_harv_acres,87100,
27157,Wabasha,2016,corn_grain_yield_buac,193.5,
27157,Wabasha,2016,corn_planted_acres,94600,
27157,Wabasha,2016,soy_harv_acres,36600,
27157,Wabasha,2016,soy_planted_acres,37000,
27157,Wabasha,2016,soy_yield_buac,61.1,
27157,Wabasha,2017,corn_grain_harv_acres,78700,
27157,Wabasha,2017,corn_grain_yield_buac,210,
27157,Wabasha,2017,corn_planted_acres,92100,
27157,Wabasha,2017,soy_harv_acres,41800,
27157,Wabasha,2017,soy_planted_acres,42100,
27157,Wabasha,2017,soy_yield_buac,54.4,
27157,Wabasha,2018,corn_grain_harv_acres,73200,
27157,Wabasha,2018,corn_grain_yield_buac,198,
27157,Wabasha,2018,corn_planted_acres,94400,
27157,Wabasha,2018,soy_harv_acres,43300,
27157,Wabasha,2018,soy_planted_acres,43700,
27157,Wabasha,2018,soy_yield_buac,57.3,
27157,Wabasha,2019,corn_grain_harv_acres,79900,
27157,Wabasha,2019,corn_grain_yield_buac,186.2,
27157,Wabasha,2019,corn_planted_acres,96000,
27157,Wabasha,2020,corn_grain_harv_acres,79900,.8
27157,Wabasha,2020,corn_grain_yield_buac,205.4,1.8
27157,Wabasha,2020,corn_planted_acres,94000,.4
27157,Wabasha,2020,corn_silage_harv_acres,13300,.7
27157,Wabasha,2020,corn_silage_yield_tonac,27,2.1
27157,Wabasha,2020,soy_harv_acres,43300,.6
27157,Wabasha,2020,soy_planted_acres,43700,.3
27157,Wabasha,2020,soy_yield_buac,58.8,2.3
27157,Wabasha,2021,corn_grain_harv_acres,86400,.8
27157,Wabasha,2021,corn_grain_yield_buac,206.5,1.3
27157,Wabasha,2021,corn_planted_acres,96600,.5
27157,Wabasha,2021,corn_silage_harv_acres,9030,.8
27157,Wabasha,2021,corn_silage_yield_tonac,25,4.2
27157,Wabasha,2021,soy_harv_acres,41700,1
27157,Wabasha,2021,soy_planted_acres,42100,.6
27157,Wabasha,2021,soy_yield_buac,62.5,2.8
27157,Wabasha,2022,corn_grain_harv_acres,85900,.6
27157,Wabasha,2022,corn_grain_yield_buac,203.4,1.8
27157,Wabasha,2022,corn_planted_acres,96000,.2
27157,Wabasha,2022,corn_silage_harv_acres,9870,.6
27157,Wabasha,2022,corn_silage_yield_tonac,26,3.5
27159,Wadena,2011,corn_grain_harv_acres,19900,
27159,Wadena,2011,corn_grain_yield_buac,125.4,
27159,Wadena,2011,corn_planted_acres,23300,
27159,Wadena,2011,soy_harv_acres,7900,
27159,Wadena,2011,soy_planted_acres,7900,
27159,Wadena,2011,soy_yield_buac,43.2,
27159,Wadena,2011,swheat_harv_acres,2270,
27159,Wadena,2011,swheat_planted_acres,2300,
27159,Wadena,2011,swheat_yield_buac,38.2,
27159,Wadena,2012,corn_grain_harv_acres,19400,
27159,Wadena,2012,corn_grain_yield_buac,129.8,
27159,Wadena,2012,corn_planted_acres,23700,
27159,Wadena,2012,soy_harv_acres,7400,
27159,Wadena,2012,soy_planted_acres,7500,
27159,Wadena,2012,soy_yield_buac,35.9,
27159,Wadena,2012,swheat_harv_acres,1070,
27159,Wadena,2012,swheat_planted_acres,1100,
27159,Wadena,2012,swheat_yield_buac,51.3,
27159,Wadena,2013,corn_grain_harv_acres,20600,
27159,Wadena,2013,corn_grain_yield_buac,111.1,
27159,Wadena,2013,corn_planted_acres,25500,
27159,Wadena,2013,corn_silage_harv_acres,4500,
27159,Wadena,2013,corn_silage_yield_tonac,10,
27159,Wadena,2013,soy_harv_acres,7400,
27159,Wadena,2013,soy_planted_acres,7700,
27159,Wadena,2013,soy_yield_buac,33.8,
27159,Wadena,2014,corn_grain_harv_acres,17100,
27159,Wadena,2014,corn_grain_yield_buac,126,
27159,Wadena,2014,corn_planted_acres,22100,
27159,Wadena,2015,corn_grain_harv_acres,17800,
27159,Wadena,2015,corn_grain_yield_buac,136.2,
27159,Wadena,2015,corn_planted_acres,22600,
27159,Wadena,2016,corn_grain_harv_acres,17500,
27159,Wadena,2016,corn_grain_yield_buac,148.3,
27159,Wadena,2016,corn_planted_acres,20600,
27159,Wadena,2017,corn_grain_harv_acres,17200,
27159,Wadena,2017,corn_grain_yield_buac,164.1,
27159,Wadena,2017,corn_planted_acres,19800,
27159,Wadena,2018,corn_grain_harv_acres,15300,
27159,Wadena,2018,corn_grain_yield_buac,162.1,
27159,Wadena,2018,corn_planted_acres,19000,
27159,Wadena,2018,corn_silage_harv_acres,3550,
27159,Wadena,2018,corn_silage_yield_tonac,16.5,
27159,Wadena,2019,corn_grain_harv_acres,17000,
27159,Wadena,2019,corn_grain_yield_buac,173.2,
27159,Wadena,2019,corn_planted_acres,21300,
27159,Wadena,2019,corn_silage_harv_acres,4010,
27159,Wadena,2019,corn_silage_yield_tonac,13,
27159,Wadena,2019,soy_harv_acres,9400,
27159,Wadena,2019,soy_planted_acres,9600,
27159,Wadena,2019,soy_yield_buac,42.7,
27159,Wadena,2020,corn_grain_harv_acres,16800,.8
27159,Wadena,2020,corn_grain_yield_buac,164.3,6.5
27159,Wadena,2020,corn_planted_acres,19500,.5
27159,Wadena,2020,corn_silage_harv_acres,2530,.8
27159,Wadena,2020,corn_silage_yield_tonac,17,6.8
27159,Wadena,2020,soy_harv_acres,11000,1
27159,Wadena,2020,soy_planted_acres,11100,1
27159,Wadena,2020,soy_yield_buac,47.8,6
27159,Wadena,2021,corn_grain_harv_acres,12100,.8
27159,Wadena,2021,corn_grain_yield_buac,139.9,12.3
27159,Wadena,2021,corn_planted_acres,22300,.6
27159,Wadena,2021,corn_silage_harv_acres,9970,.7
27159,Wadena,2021,corn_silage_yield_tonac,7.5,12
27159,Wadena,2021,soy_harv_acres,11000,1.1
27159,Wadena,2021,soy_planted_acres,11800,.9
27159,Wadena,2021,soy_yield_buac,35.9,11.4
27159,Wadena,2021,swheat_harv_acres,1240,1.1
27159,Wadena,2021,swheat_planted_acres,1300,.1
27159,Wadena,2021,swheat_yield_buac,15.6,13.8
27159,Wadena,2022,corn_grain_harv_acres,17700,.5
27159,Wadena,2022,corn_grain_yield_buac,159,4.7
27159,Wadena,2022,corn_planted_acres,21800,.3
27159,Wadena,2022,soy_harv_acres,11600,.5
27159,Wadena,2022,soy_planted_acres,11700,.4
27159,Wadena,2022,soy_yield_buac,44.2,5.9
27159,Wadena,2022,swheat_harv_acres,860,.6
27159,Wadena,2022,swheat_planted_acres,900,.5
27159,Wadena,2022,swheat_yield_buac,38.3,16
27159,Wadena,2023,corn_grain_harv_acres,15900,.4
27159,Wadena,2023,corn_grain_yield_buac,152.4,7.8
27159,Wadena,2023,corn_planted_acres,22200,.2
27159,Wadena,2023,soy_harv_acres,12400,.9
27159,Wadena,2023,soy_planted_acres,12500,.7
27159,Wadena,2023,soy_yield_buac,38.5,9.199999999999999
27161,Waseca,2011,corn_grain_harv_acres,121000,
27161,Waseca,2011,corn_grain_yield_buac,175.9,
27161,Waseca,2011,corn_planted_acres,123000,
27161,Waseca,2011,soy_harv_acres,83400,
27161,Waseca,2011,soy_planted_acres,83700,
27161,Waseca,2011,soy_yield_buac,45.8,
27161,Waseca,2012,corn_grain_harv_acres,123000,
27161,Waseca,2012,corn_grain_yield_buac,180.1,
27161,Waseca,2012,corn_planted_acres,127000,
27161,Waseca,2012,soy_harv_acres,79900,
27161,Waseca,2012,soy_planted_acres,80400,
27161,Waseca,2012,soy_yield_buac,51.6,
27161,Waseca,2013,corn_grain_harv_acres,105800,
27161,Waseca,2013,corn_grain_yield_buac,171.6,
27161,Waseca,2013,corn_planted_acres,109000,
27161,Waseca,2013,soy_harv_acres,68300,
27161,Waseca,2013,soy_planted_acres,69100,
27161,Waseca,2013,soy_yield_buac,48.4,
27161,Waseca,2014,corn_grain_harv_acres,113500,
27161,Waseca,2014,corn_grain_yield_buac,160.2,
27161,Waseca,2014,corn_planted_acres,121000,
27161,Waseca,2014,soy_harv_acres,79300,
27161,Waseca,2014,soy_planted_acres,82000,
27161,Waseca,2014,soy_yield_buac,43.2,
27161,Waseca,2015,corn_grain_harv_acres,109400,
27161,Waseca,2015,corn_grain_yield_buac,199.2,
27161,Waseca,2015,corn_planted_acres,112000,
27161,Waseca,2015,corn_silage_harv_acres,1380,
27161,Waseca,2015,corn_silage_yield_tonac,24,
27161,Waseca,2015,soy_harv_acres,82800,
27161,Waseca,2015,soy_planted_acres,83300,
27161,Waseca,2015,soy_yield_buac,60.1,
27161,Waseca,2016,corn_grain_harv_acres,117600,
27161,Waseca,2016,corn_grain_yield_buac,204.6,
27161,Waseca,2016,corn_planted_acres,119000,
27161,Waseca,2016,soy_harv_acres,78600,
27161,Waseca,2016,soy_planted_acres,79200,
27161,Waseca,2016,soy_yield_buac,61,
27161,Waseca,2017,corn_grain_harv_acres,104100,
27161,Waseca,2017,corn_grain_yield_buac,215,
27161,Waseca,2017,corn_planted_acres,106500,
27161,Waseca,2017,soy_harv_acres,89300,
27161,Waseca,2017,soy_planted_acres,90000,
27161,Waseca,2017,soy_yield_buac,56.9,
27161,Waseca,2018,corn_grain_harv_acres,113600,
27161,Waseca,2018,corn_grain_yield_buac,197.3,
27161,Waseca,2018,corn_planted_acres,117000,
27161,Waseca,2018,corn_silage_harv_acres,2660,
27161,Waseca,2018,corn_silage_yield_tonac,20.5,
27161,Waseca,2018,soy_harv_acres,85900,
27161,Waseca,2018,soy_planted_acres,86800,
27161,Waseca,2018,soy_yield_buac,58.9,
27161,Waseca,2019,corn_grain_harv_acres,113200,
27161,Waseca,2019,corn_grain_yield_buac,183.8,
27161,Waseca,2019,corn_planted_acres,115000,
27161,Waseca,2019,soy_harv_acres,82800,
27161,Waseca,2019,soy_planted_acres,83500,
27161,Waseca,2019,soy_yield_buac,52.4,
27161,Waseca,2020,corn_grain_harv_acres,114300,1
27161,Waseca,2020,corn_grain_yield_buac,204.4,2
27161,Waseca,2020,corn_planted_acres,116500,.8
27161,Waseca,2020,soy_harv_acres,86600,.6
27161,Waseca,2020,soy_planted_acres,87300,.4
27161,Waseca,2020,soy_yield_buac,64.40000000000001,1.4
27161,Waseca,2021,corn_grain_harv_acres,108000,.6
27161,Waseca,2021,corn_grain_yield_buac,212.4,1.3
27161,Waseca,2021,corn_planted_acres,110000,.3
27161,Waseca,2021,soy_harv_acres,92100,.8
27161,Waseca,2021,soy_planted_acres,92900,.2
27161,Waseca,2021,soy_yield_buac,67.40000000000001,1.1
27161,Waseca,2022,corn_grain_harv_acres,111800,.6
27161,Waseca,2022,corn_grain_yield_buac,215.1,1.3
27161,Waseca,2022,corn_planted_acres,113000,.2
27161,Waseca,2022,soy_harv_acres,89800,.4
27161,Waseca,2022,soy_planted_acres,90600,.2
27161,Waseca,2022,soy_yield_buac,60.5,2.2
27161,Waseca,2023,corn_grain_harv_acres,111200,.1
27161,Waseca,2023,corn_grain_yield_buac,201.6,3.2
27161,Waseca,2023,corn_planted_acres,111500,.2
27161,Waseca,2023,corn_silage_harv_acres,150,8.6
